Year,bResult,gamelength,game_id,total_kills_b_team,total_kills_r_team,total_monsters_b,total_monsters_a,total_towers_b_team,total_towers_r_team,blue_gold,red_gold,Season_Encode
2015,0,33,6f9a5b00-f5d9-48d9-9234-84c211f358da,4.0,4.0,0.0,0.0,0.0,0.0,12192,12062,2
2015,0,38,7f141686-65b5-4812-af5f-6c8a234e024d,0.0,0.0,1.0,0.0,1.0,1.0,11952,11911,1
2016,0,37,07365acc-0063-4a45-bcfb-b56ab101956c,2.0,2.0,0.0,1.0,2.0,2.0,13805,14275,1
2016,0,55,7f694d3e-d122-4862-ba1a-d62f63cbbab0,0.0,0.0,0.0,0.0,0.0,0.0,13377,13667,1
2015,1,29,c7de807b-1256-4714-8dd4-a5c7f150ba4c,6.0,6.0,1.0,0.0,1.0,0.0,13944,11585,1
2016,0,36,b4a563f9-b979-457b-a822-84539bdf94fa,2.0,2.0,1.0,0.0,1.0,1.0,13490,13831,1
2016,0,39,132e418a-86de-4339-ba21-f89c5ed238a9,2.0,2.0,2.0,0.0,2.0,1.0,13780,13568,2
2016,1,48,af29982d-defd-411e-9214-982d17d4c836,2.0,2.0,1.0,0.0,2.0,2.0,14307,13634,1
2016,0,29,b99b86eb-0548-40f7-948b-0fb68b4e3349,0.0,0.0,0.0,1.0,2.0,2.0,13217,13906,1
2015,1,41,e8faa029-9211-49f2-82d8-68ff11d21784,4.0,4.0,0.0,1.0,3.0,3.0,13967,14345,1
2016,0,31,c54c83af-2fe0-4a44-b8ee-ac6f7a4a8de5,0.0,0.0,0.0,2.0,2.0,3.0,12811,14425,1
2016,0,30,ba5371fd-c535-4f12-bbd0-6bdcd7b8d263,2.0,2.0,0.0,0.0,0.0,0.0,13009,14160,1
2016,1,34,170b8d39-d253-417d-88f3-ea036c8b80b0,4.0,4.0,0.0,1.0,2.0,2.0,14856,13949,1
2015,0,39,11dadd20-f44b-40cc-979e-2b39868aa084,4.0,4.0,0.0,0.0,0.0,0.0,12373,12356,1
2016,0,43,67f8fdb2-6cce-4912-a7a2-92f6adc31dfd,0.0,0.0,0.0,0.0,0.0,0.0,13116,13210,1
2015,1,36,d3cae4b6-3c38-461c-8569-9da2e1c9f99a,6.0,6.0,0.0,0.0,0.0,0.0,11971,11689,2
2016,0,37,bbd6187d-ecf1-43a7-b321-ce3a64746b44,4.0,4.0,0.0,1.0,0.0,0.0,13473,13473,1
2015,0,45,d91199e5-f09b-42c8-a59c-fd2ab43f2f1f,0.0,0.0,0.0,0.0,0.0,0.0,10894,11577,2
2016,0,31,77c35d3e-bec4-4066-8576-2b30b6741cd5,0.0,0.0,0.0,1.0,0.0,0.0,12664,12592,1
2014,0,30,0380ae82-389e-496c-9a06-1f0c65623a9b,10.0,10.0,1.0,0.0,0.0,1.0,12230,13540,1
2015,0,47,7c8a0773-5694-45b7-a09f-3a99b274f95d,0.0,0.0,0.0,0.0,1.0,2.0,12136,11921,1
2016,1,38,d079a302-e218-495c-ae95-15b2f2150d0e,6.0,6.0,0.0,0.0,0.0,0.0,14068,12802,1
2016,1,33,81257929-ffcf-4881-8f8a-1a3f17bc81ba,0.0,0.0,0.0,0.0,2.0,2.0,13944,13489,1
2015,1,41,8bdff2b7-a684-4a91-b593-768d7e0f5a99,4.0,4.0,0.0,1.0,0.0,0.0,12070,12642,2
2015,1,28,2693fbf6-503c-4beb-b41f-dd0a459e204e,8.0,8.0,0.0,1.0,0.0,0.0,13195,12971,1
2015,0,48,dec1dfef-5f6d-410c-931f-1ed321f8e93a,2.0,2.0,0.0,1.0,1.0,0.0,11768,11609,1
2016,0,37,500f627d-8043-4c96-b669-d98f122dbbfc,4.0,4.0,0.0,0.0,0.0,0.0,13898,12734,1
2016,1,23,a6744a24-6a8a-4d18-a9b1-cd1da9f59b13,20.0,20.0,0.0,0.0,2.0,0.0,14982,12452,2
2015,0,39,3de6cc5f-6d40-42b5-8788-909e64247ae9,10.0,10.0,1.0,0.0,0.0,0.0,12495,12607,1
2016,1,42,71a18b00-f755-4d9e-bb18-243ba8a48069,2.0,2.0,0.0,1.0,1.0,1.0,13639,13255,1
2016,1,32,5b369012-9e1e-4396-b16a-f2b9d6dd7184,4.0,4.0,0.0,1.0,2.0,1.0,14134,13304,1
2016,0,31,35b99147-3f6d-4fc8-b42c-796eddba80f9,0.0,0.0,2.0,0.0,3.0,1.0,14685,12738,2
2016,1,62,d29d77b6-44c7-40f2-9192-f5be203fb53b,2.0,2.0,1.0,0.0,2.0,2.0,14513,13479,2
2015,0,26,c5599751-46ae-49cc-a42f-9f75819f8c21,6.0,6.0,0.0,1.0,0.0,0.0,12427,14223,1
2016,1,38,293f16d0-d76a-45a7-b1f0-35d47c18f99a,2.0,2.0,0.0,0.0,0.0,0.0,12940,12095,1
2016,1,38,9018d414-2eb8-4ffa-90e7-d240620f8512,4.0,4.0,0.0,0.0,0.0,0.0,13713,12667,1
2014,1,31,495f64e4-c9b7-455d-998e-e62647af56bb,2.0,2.0,0.0,0.0,0.0,0.0,11878,11895,1
2016,0,42,6f687732-42d6-4cc4-ae75-7519580fff8e,0.0,0.0,1.0,1.0,3.0,5.0,14483,15080,2
2016,1,39,d88a8019-2fd0-42e3-a1ea-24196766dac5,2.0,2.0,2.0,0.0,4.0,3.0,15635,13507,1
2016,0,46,327ef453-8beb-4450-97c8-cc7e0d3424e1,0.0,0.0,0.0,0.0,0.0,0.0,13497,13010,2
2015,0,54,207ceca2-fce7-4ae1-b9a4-cb1066286807,0.0,0.0,0.0,0.0,0.0,0.0,11638,12168,1
2015,1,34,638279a3-7d39-4b11-a3f9-e5f967535f0f,0.0,0.0,0.0,1.0,0.0,0.0,11927,12232,2
2015,0,48,bbffd747-7359-47db-ab21-3fe9d3a022b8,2.0,2.0,0.0,0.0,0.0,0.0,11879,12462,1
2016,0,38,a67d5501-afe2-4d5c-9c9d-32d9b9ffc5a8,0.0,0.0,0.0,0.0,0.0,0.0,11880,13429,2
2015,1,36,1954cf6b-d6ff-4cc5-bdab-a6f155a9be7f,2.0,2.0,1.0,0.0,0.0,1.0,12069,13577,2
2016,1,27,21be60c3-b351-492a-88a9-1c7426cc8ad7,8.0,8.0,1.0,0.0,2.0,2.0,14383,13892,1
2016,1,36,a9651abb-a035-4468-9b01-7bb259a08eba,2.0,2.0,0.0,0.0,3.0,3.0,14943,14362,1
2016,0,40,2f5b53fa-60e6-408e-a399-6928114334cc,0.0,0.0,0.0,1.0,0.0,0.0,12828,13391,1
2016,1,36,6eef8006-9ea9-4c59-9c68-a770119ae38c,2.0,2.0,0.0,0.0,1.0,1.0,13796,12315,2
2016,1,30,97b2f67a-4bf0-45e3-8914-a3a33a949a50,8.0,8.0,0.0,0.0,2.0,1.0,15306,13037,1
2016,0,45,8337293b-89ff-4572-b5f4-4211cdfecb8d,0.0,0.0,0.0,0.0,2.0,2.0,13218,13270,2
2016,1,46,3f13f44f-9dba-4e82-aab6-3e5114585ec8,4.0,4.0,1.0,0.0,1.0,0.0,13318,13567,1
2015,0,31,56765f6a-9598-4843-b4c1-9005f8f06df9,0.0,0.0,0.0,0.0,0.0,0.0,12283,12613,1
2016,1,36,a96f6454-a6bf-4028-b003-7ca52958a307,0.0,0.0,0.0,0.0,2.0,2.0,13138,13483,1
2015,1,32,fde5d4f2-a84a-4a53-8a2d-92c270a9a5e2,4.0,4.0,0.0,0.0,0.0,0.0,13038,11724,2
2016,0,32,589e9079-6711-4cc6-bc72-632cb94082f3,0.0,0.0,0.0,0.0,0.0,1.0,12734,13341,1
2016,1,48,2efc36ce-33e0-4852-9929-f9a035f074c7,0.0,0.0,0.0,0.0,2.0,2.0,13656,14362,1
2015,1,42,a76d0ea7-9524-40e9-8a48-0e46a80c36cd,2.0,2.0,0.0,1.0,1.0,1.0,12705,12124,1
2016,0,34,cf86e552-2f19-4f77-b9ed-b1721d5b4b77,0.0,0.0,0.0,1.0,1.0,2.0,13247,12682,2
2016,1,47,d22b51f8-f0b4-488a-9ab9-42f09cad929a,6.0,6.0,0.0,0.0,0.0,0.0,12547,13110,2
2016,1,30,4f3c17ca-589c-417e-910b-6a42a0e00796,0.0,0.0,0.0,0.0,2.0,2.0,14017,13891,1
2016,0,27,da316d1f-4349-4662-beb8-af0d0aece806,4.0,4.0,0.0,0.0,0.0,0.0,12993,13647,2
2015,1,38,d0c6d337-6151-4092-a27a-6ba1d14f1a65,0.0,0.0,0.0,0.0,0.0,0.0,12120,12521,1
2016,0,39,aa04104c-1faa-4bbd-a9c1-b20f6d03302d,2.0,2.0,1.0,0.0,0.0,0.0,13271,13052,2
2016,0,52,503333bf-84c4-4c7d-a4b2-e82be1489a5c,2.0,2.0,0.0,0.0,1.0,0.0,13680,12738,2
2015,0,43,ac7e571a-bf0c-4b74-af35-0e69f6c66061,4.0,4.0,1.0,0.0,0.0,0.0,12660,12791,1
2015,1,38,feb73913-1ec6-43da-9113-970b363dac99,4.0,4.0,1.0,0.0,1.0,0.0,13334,11362,2
2015,0,36,6667f0b9-b1fb-4410-989f-f4f447f5577d,0.0,0.0,0.0,1.0,2.0,1.0,11824,12099,1
2015,1,34,d0ab8809-f5a0-47ca-a65e-3817ee63eecc,2.0,2.0,0.0,0.0,0.0,0.0,12737,14368,1
2016,1,44,6d3ee359-ea3e-4799-98a9-a9251a5fa234,0.0,0.0,0.0,1.0,0.0,0.0,12702,12947,1
2016,0,30,4354d5b6-5ae4-452e-82de-4230dcdecfb2,2.0,2.0,0.0,1.0,2.0,2.0,13571,14112,1
2015,1,32,788dd826-0426-4069-a0e5-7d103fadfbb0,4.0,4.0,0.0,0.0,2.0,1.0,13364,11960,1
2015,1,33,b97b044d-6ebf-4f86-be42-142e364e7a12,4.0,4.0,0.0,0.0,0.0,0.0,12351,12469,1
2015,0,26,36e2f159-60b5-46da-b7a8-e3f0f5a5be42,8.0,8.0,0.0,1.0,0.0,0.0,12200,13683,2
2016,0,24,5fb27534-60ef-420c-9419-5c4d2f7807cd,4.0,4.0,0.0,1.0,2.0,2.0,13695,14341,2
2016,0,34,439c8b2e-db12-4353-a995-d7802cf80c6d,0.0,0.0,0.0,0.0,0.0,0.0,13067,13232,2
2015,0,47,f457da9c-cbe8-4aae-bb3d-a2c1bb8e6794,4.0,4.0,0.0,1.0,0.0,0.0,12147,11344,2
2015,1,39,373145a4-f83c-4f63-a736-e8dcbf3e765c,0.0,0.0,0.0,0.0,0.0,0.0,11621,12172,1
2016,1,32,a8289f68-6255-4cea-b068-abb26b2b6182,2.0,2.0,0.0,1.0,2.0,2.0,13869,12786,1
2016,0,30,85b1a148-34bc-4fa9-892c-49efa85172dd,4.0,4.0,0.0,0.0,0.0,1.0,13515,13911,2
2016,1,38,0535d5dd-671a-49df-af0d-0939bdc4597f,2.0,2.0,0.0,0.0,1.0,4.0,13176,16662,2
2015,0,49,ea948e88-0731-45b2-81ec-7b9c6c219ac4,0.0,0.0,0.0,1.0,1.0,1.0,11988,11374,1
2015,1,41,cf87eee4-a868-4305-a1a0-f01dd36c3632,0.0,0.0,0.0,1.0,0.0,0.0,11658,12566,2
2015,1,57,17e6ea46-8e23-4c5a-9b95-115b789c271f,2.0,2.0,0.0,1.0,0.0,0.0,12253,11847,1
2015,1,40,94a29907-f7c7-46b1-8c90-b7c1cc145033,0.0,0.0,1.0,0.0,0.0,0.0,10821,11347,2
2016,1,26,cb851e25-c0ee-4ebc-b26e-2d5ef83ecaa6,0.0,0.0,1.0,0.0,3.0,2.0,14450,13282,2
2016,1,36,ced06e87-dfc8-45fb-9505-f8fbc7bd5f19,2.0,2.0,1.0,0.0,0.0,0.0,13596,12793,2
2016,1,46,e6067483-b9e5-448f-a0f8-37227cf4c960,8.0,8.0,0.0,0.0,0.0,0.0,13729,12268,1
2015,0,39,4cffae3b-1b64-41c2-b4b5-3f0ce2a7a66b,2.0,2.0,0.0,0.0,0.0,0.0,11488,13355,2
2015,1,34,f68d9ce6-aa05-4269-a49f-7ca074918332,4.0,4.0,1.0,0.0,0.0,0.0,12394,12271,1
2016,1,53,64da8db7-8999-4d82-bcdf-8aebbfc7b092,0.0,0.0,0.0,0.0,0.0,0.0,13602,12252,1
2016,1,40,22c82b43-65a2-45dc-92c5-c34b7c4fefee,0.0,0.0,0.0,2.0,2.0,2.0,13777,14556,1
2015,0,42,2cae1a9b-13f6-4cd6-b459-ea5ae9bfa8e1,2.0,2.0,0.0,1.0,0.0,1.0,11506,11749,1
2016,1,42,2c0c0830-d600-4a51-bd11-17f553e1b8e5,4.0,4.0,1.0,0.0,0.0,0.0,12918,13481,2
2016,1,36,fde1835b-19d0-40ef-b4ad-bb04082b19fa,10.0,10.0,0.0,0.0,0.0,0.0,14231,12962,2
2015,0,46,3f38ab72-5642-41a9-a66c-943716f057c6,2.0,2.0,0.0,0.0,0.0,0.0,11784,12197,2
2016,0,52,1c548ddb-9d17-4691-ae8a-61f426881bbf,0.0,0.0,0.0,0.0,0.0,0.0,12405,13464,1
2016,0,30,7937e605-af32-41be-bb01-515f3597a8ec,2.0,2.0,0.0,1.0,2.0,2.0,14064,13805,1
2015,1,37,cba3b07b-3a8c-4d6a-9b12-0b1b14495218,0.0,0.0,0.0,0.0,0.0,0.0,12097,11930,1
2016,1,31,36bc6010-467c-4238-98bf-eea1b6ff445d,6.0,6.0,0.0,0.0,1.0,1.0,14411,13547,1
2016,0,35,7d256c8e-f0b3-424d-ab68-6627372deb1a,0.0,0.0,1.0,0.0,2.0,2.0,13983,14383,1
2015,1,44,a154fe89-8bd2-4939-ba81-7ea036c913d9,0.0,0.0,0.0,0.0,0.0,0.0,11745,12000,2
2015,1,29,382ef10c-fb26-489d-aa6d-6127f16258b8,2.0,2.0,1.0,0.0,1.0,0.0,12647,11908,2
2016,1,32,e8ec8fd8-86e9-412b-93a1-9f7fe906600c,4.0,4.0,0.0,0.0,0.0,2.0,13062,13115,2
2016,0,42,c3b1d789-5d20-4172-b6b5-3b25be35cb32,0.0,0.0,0.0,0.0,0.0,0.0,13450,13203,1
2016,1,32,1c2b1b44-85c9-49af-bd02-52e44f567c32,0.0,0.0,0.0,1.0,0.0,0.0,12703,12846,2
2015,1,25,53d92262-3056-40b2-86f2-cc6066d508f6,6.0,6.0,1.0,0.0,1.0,1.0,13468,11903,1
2016,0,30,f6555cb8-2c7e-482e-8a8e-9d4575273a02,4.0,4.0,0.0,0.0,0.0,0.0,12656,13762,1
2015,1,41,bf0d6cc2-67b3-4d31-935d-e198f318ac55,4.0,4.0,0.0,0.0,0.0,1.0,12070,13060,1
2015,1,30,983af484-cb20-4438-ad40-00ac169f8918,4.0,4.0,0.0,1.0,1.0,0.0,13394,11706,1
2016,1,31,79be99a3-5e73-4673-ab7f-d716adfde3be,0.0,0.0,1.0,0.0,0.0,0.0,12931,13025,2
2015,1,31,298ace8c-8dec-434f-bed4-bf8143aa87c7,2.0,2.0,0.0,0.0,2.0,0.0,11910,11158,1
2016,0,32,cd2cc801-377e-4847-b6d8-4e4b48bbd15b,0.0,0.0,0.0,2.0,3.0,2.0,14046,14057,1
2015,1,35,5d358123-685b-4ebd-9f30-c22867d2667c,0.0,0.0,1.0,0.0,1.0,1.0,12145,12258,2
2016,0,37,a2ef5c8f-9754-4e82-9e2a-f4e1e41fc8a5,0.0,0.0,0.0,0.0,3.0,2.0,15049,13583,2
2015,1,28,d4b547a6-ad3c-429f-86ea-5d2517c58d92,10.0,10.0,0.0,1.0,0.0,0.0,11110,11941,2
2015,1,47,87646024-da97-4bf8-b848-161eba56e6eb,0.0,0.0,1.0,0.0,0.0,0.0,11614,12008,2
2016,0,43,c66680ce-b208-452b-b1f0-29655cfb3f5a,2.0,2.0,0.0,0.0,0.0,0.0,12905,13515,1
2015,1,31,aced2a13-95a7-40d2-9b7a-f3f9605c4210,8.0,8.0,0.0,0.0,0.0,0.0,13507,11228,1
2015,0,39,c4264d05-e038-4f9d-90d6-4bc61416caf8,2.0,2.0,0.0,1.0,2.0,0.0,12405,12490,1
2015,1,42,66822f20-8973-4393-b759-b4bf64c147ac,0.0,0.0,1.0,0.0,0.0,0.0,12563,12215,1
2016,1,40,eb6f73c5-7df4-49b9-b5a9-b7797d31e9b4,4.0,4.0,1.0,0.0,1.0,1.0,14412,13183,1
2014,0,28,87a1f0f1-29ac-4865-9cb2-19abfba3684f,2.0,2.0,0.0,1.0,0.0,0.0,11815,11914,1
2016,1,36,45d2d80d-9fae-467c-b32a-ca63055918c1,2.0,2.0,0.0,2.0,1.0,2.0,13313,13540,1
2016,0,31,a94b2465-557f-4e30-95b5-1f33e718d568,6.0,6.0,2.0,0.0,1.0,1.0,13223,14594,1
2016,1,50,43082e72-7303-40b9-8092-b921965854e4,0.0,0.0,0.0,1.0,0.0,0.0,12939,13296,1
2016,0,44,25390ee5-d06e-41b9-a5ac-b82a5d017350,0.0,0.0,0.0,0.0,0.0,1.0,12291,14507,1
2016,0,33,d2131be3-4a83-4385-bc85-8a654a5d6fe0,0.0,0.0,0.0,0.0,0.0,0.0,13095,14397,1
2016,1,28,e54de2bb-22ca-4a84-b12a-d01e9585d7f6,2.0,2.0,1.0,0.0,1.0,0.0,13204,11695,1
2015,1,45,736a4e13-7b3a-4a78-8654-beb39837cf22,8.0,8.0,0.0,1.0,0.0,0.0,13041,12027,1
2016,1,33,0f8d62f6-7a60-4d98-b42f-4963ce3589b3,8.0,8.0,0.0,0.0,0.0,0.0,13606,12136,1
2016,0,37,4f7f14e6-e308-4872-a6e7-56071b6a65fd,0.0,0.0,1.0,1.0,0.0,1.0,12240,14107,2
2016,0,32,76fd4fd8-9803-4d21-b3a4-9b7f5bbb20eb,0.0,0.0,0.0,0.0,0.0,0.0,12496,14770,2
2016,0,45,3e40ff86-4ac5-47ba-83b1-5c0114aaf72e,4.0,4.0,0.0,0.0,0.0,0.0,12714,13970,2
2015,1,28,d9f596ac-742d-4ca1-b162-0649945ae4ba,4.0,4.0,0.0,0.0,0.0,0.0,12206,11894,1
2016,1,35,d4991f33-2667-4915-a2a9-9cd3009ec666,4.0,4.0,1.0,0.0,2.0,2.0,14622,13471,1
2015,0,39,eede4d84-a382-48d1-b3a3-964c9ee37d13,6.0,6.0,0.0,1.0,1.0,1.0,13063,12732,1
2016,1,33,aae79bb5-e414-4693-a244-86ad42209007,6.0,6.0,1.0,1.0,1.0,0.0,14740,12211,2
2016,0,28,5a149d02-e083-4f76-9c60-daa38443d377,2.0,2.0,0.0,0.0,0.0,0.0,13442,14121,1
2015,0,37,dd3e1638-d787-48a5-bbc1-f545128eee5f,2.0,2.0,0.0,0.0,0.0,0.0,12592,13516,1
2015,1,37,e41d0cad-0dea-448f-9108-9f9ce108ef19,2.0,2.0,0.0,1.0,0.0,0.0,12201,11703,1
2015,1,30,ac526296-c035-4240-b84d-1addbb89347a,8.0,8.0,0.0,0.0,0.0,0.0,13380,11082,1
2015,0,45,1e84e337-7770-4136-90be-1c56dcd76f2a,2.0,2.0,0.0,0.0,2.0,2.0,13604,14207,1
2015,0,29,0ede8cc8-0eec-4e3a-ba0c-be5250093c4b,4.0,4.0,1.0,0.0,1.0,0.0,12205,12488,1
2015,1,36,6f4b2573-72b8-4ed2-85bc-c166a84305d4,6.0,6.0,0.0,0.0,0.0,0.0,12861,11710,1
2016,1,33,e975fd67-0003-4b73-b358-d51584d49e05,0.0,0.0,0.0,0.0,2.0,2.0,14084,12986,1
2016,1,26,27b96afe-b786-495f-8c07-4e2f5bc88c14,0.0,0.0,0.0,0.0,0.0,0.0,13408,12588,1
2016,1,31,ce338400-5472-4958-931c-faca1c173120,4.0,4.0,1.0,0.0,2.0,2.0,14186,13989,2
2015,0,36,aa2d61b2-d937-4287-a803-eeec450ab055,2.0,2.0,0.0,1.0,0.0,0.0,11924,11338,2
2016,1,31,5b2dc7ee-c3a4-4dd7-8298-a0de89bde1ac,8.0,8.0,0.0,0.0,0.0,0.0,14540,13024,2
2015,0,28,5692236e-170c-4f74-beae-b3e4a576d3d8,0.0,0.0,0.0,1.0,0.0,1.0,10996,12500,2
2015,1,44,9b66cc93-2430-45a9-a1f2-0f7ed4df5433,8.0,8.0,1.0,1.0,2.0,1.0,13146,12655,1
2016,0,28,501879d5-788d-4dc7-aa87-541b73eff634,0.0,0.0,0.0,0.0,0.0,0.0,12651,13533,1
2015,1,51,2f21b261-3fb4-433c-bb38-d0d1de4a5a02,2.0,2.0,0.0,0.0,1.0,1.0,11471,12327,1
2015,0,26,2a4a8f62-7155-475f-b946-a5c018a740d6,6.0,6.0,0.0,1.0,1.0,1.0,11826,14535,2
2016,1,38,0c2c27fb-003c-48ea-af62-b2750f9eaa9f,6.0,6.0,1.0,0.0,2.0,2.0,14787,13267,2
2016,1,26,d2e5631f-8323-45c7-b4be-316f681ac7d2,12.0,12.0,0.0,0.0,2.0,1.0,15184,13372,2
2016,1,40,d78d7261-849f-49db-af29-fa16675d21ed,12.0,12.0,0.0,0.0,0.0,0.0,15016,13204,1
2016,1,43,1ff8ec86-3ffd-4f2e-a1b6-9807843ccaa5,8.0,8.0,0.0,0.0,1.0,1.0,12628,14250,2
2016,1,29,061b7824-09b5-4b5f-a121-c83f7a70f08e,8.0,8.0,0.0,1.0,1.0,0.0,13823,12684,1
2015,1,25,60e877df-7a90-4f64-8eb1-252f5635f7cc,10.0,10.0,1.0,0.0,0.0,0.0,13214,11543,2
2016,0,34,a9c46dd6-1537-4e79-b17b-a72370425f08,0.0,0.0,0.0,0.0,0.0,0.0,12244,13642,2
2015,0,38,151ee521-04c5-46dd-872c-daa3552db996,4.0,4.0,0.0,0.0,0.0,0.0,12463,13244,1
2015,0,39,fa1d10d6-6658-4911-ab4d-90053bc79190,2.0,2.0,0.0,1.0,0.0,0.0,11445,12208,2
2015,1,38,5fb4c1b1-aa68-403b-95ed-908594b8ed2a,4.0,4.0,1.0,0.0,0.0,0.0,11871,11549,2
2015,1,37,23edcfc3-fd01-4b76-a85f-d5261f1e89f1,10.0,10.0,0.0,0.0,0.0,0.0,13931,12400,1
2016,0,30,ad2ee4b5-a668-48b5-a3dc-fee740d422eb,0.0,0.0,0.0,0.0,0.0,0.0,12649,14163,2
2015,0,42,b96b5f51-dba0-440d-bfc3-9628337e0611,4.0,4.0,1.0,0.0,0.0,0.0,12736,12574,2
2016,1,30,f2470b6e-637e-4c36-afc0-87634374ebf5,10.0,10.0,1.0,0.0,0.0,0.0,14157,13248,1
2015,0,40,b27c73d0-d25e-4027-9468-08ebf87f2b4e,0.0,0.0,1.0,0.0,0.0,0.0,11869,11706,1
2016,0,47,c8ca8383-7155-4f03-8e80-1f89d7f59dc5,2.0,2.0,0.0,2.0,1.0,3.0,12760,14212,2
2015,1,40,19715b45-764e-4e4c-817a-d7064e4f37f3,12.0,12.0,0.0,0.0,0.0,0.0,12722,11511,1
2015,0,39,715b4a49-757d-4b1b-af2a-714ddee1b11c,0.0,0.0,0.0,1.0,0.0,0.0,12237,12045,1
2016,0,52,ca58b745-2ab0-4090-ad49-d111a7770041,2.0,2.0,1.0,0.0,2.0,2.0,14166,13167,2
2016,0,31,6fcd6a6a-4d14-4034-964d-6e5b14760f11,4.0,4.0,1.0,1.0,1.0,1.0,14011,14275,2
2014,0,37,365cc41d-dc13-45fd-bf28-55e7bcef5031,0.0,0.0,0.0,0.0,0.0,0.0,10934,12259,1
2015,0,42,a9767da1-889a-4948-bcd2-260d2534b0f9,0.0,0.0,0.0,0.0,1.0,0.0,10902,12567,1
2015,0,41,8f57fe9a-a2f2-4bba-b2f8-3bb175220847,4.0,4.0,0.0,1.0,0.0,0.0,12691,12003,2
2016,0,33,f1f9291e-d8aa-47c4-8fc1-f9d0e128b18f,0.0,0.0,0.0,2.0,2.0,2.0,13766,13629,1
2015,0,36,868ab2ad-3f02-42c4-beb4-f0ad64889b5f,4.0,4.0,0.0,0.0,0.0,0.0,12769,12352,2
2014,1,32,725cab33-9ee1-48d5-9b3b-6ea299c289a3,4.0,4.0,0.0,0.0,0.0,0.0,11669,11520,1
2015,0,40,2dcc1d7c-30a5-4d0a-8e5a-f0e90dcb1711,2.0,2.0,1.0,0.0,0.0,0.0,12057,12625,1
2016,0,30,8fd512ac-c622-45b3-9816-270dab19522d,0.0,0.0,0.0,0.0,0.0,0.0,12947,12890,1
2016,0,23,c4f775ab-3812-4c82-9602-3ddf5d59f509,4.0,4.0,0.0,0.0,0.0,0.0,12239,13210,2
2015,0,32,89209a1f-ae88-41d7-8f4f-b6b3a1c2e4a5,0.0,0.0,0.0,1.0,2.0,2.0,13361,13040,1
2016,0,44,257b27f6-c8b8-4a88-8b97-dabff8e2ee5f,2.0,2.0,0.0,0.0,0.0,0.0,13288,14227,1
2016,0,32,334b3e66-b74d-4dd3-b02c-7f9dd97d313f,2.0,2.0,0.0,1.0,1.0,2.0,12333,16514,1
2016,1,30,ff1873c7-333b-43b0-a904-0a09747d5dbf,2.0,2.0,0.0,1.0,0.0,0.0,12735,14155,2
2016,0,39,d4b923a7-3c64-4425-939e-6c77d9652f6e,6.0,6.0,0.0,0.0,0.0,0.0,14246,12578,2
2016,1,44,1d8a3e69-cc5f-4622-8550-2a47239c29dd,4.0,4.0,0.0,0.0,2.0,2.0,13876,14712,1
2016,0,34,7230866c-61b3-4e51-9265-9392d3abe3ee,0.0,0.0,1.0,1.0,0.0,0.0,12851,13425,1
2015,1,46,91d6f878-4538-4f52-852b-283780aba2c4,0.0,0.0,1.0,0.0,1.0,0.0,11374,11868,1
2014,1,33,0a869cf8-8861-4311-8f4c-9aad6fb4f0f1,0.0,0.0,1.0,0.0,0.0,0.0,11131,11151,1
2016,1,32,b8d41a41-e8a2-4b65-a4a6-67848164afc2,0.0,0.0,0.0,0.0,2.0,2.0,13225,13593,1
2015,0,41,59881ab3-98ef-453a-b93b-651cff6c705b,2.0,2.0,0.0,0.0,0.0,0.0,11881,12982,1
2015,1,33,274d3473-7631-44dc-9463-f28e66d739f4,8.0,8.0,1.0,0.0,0.0,0.0,11854,12235,1
2016,0,44,18f5e984-1c46-4ced-8936-bbb9a0bdcb56,0.0,0.0,0.0,1.0,2.0,2.0,13245,14279,1
2016,1,50,667d11e6-9e8d-4203-8abd-27cd561537db,4.0,4.0,0.0,0.0,0.0,0.0,12412,13218,1
2016,0,42,752e6b12-22be-481a-aca6-1ab67d8edbcf,4.0,4.0,0.0,1.0,0.0,0.0,12835,13852,2
2014,1,36,81316e78-51fc-4cf0-9f1d-df081a854f01,2.0,2.0,0.0,0.0,0.0,0.0,11340,11645,1
2016,0,38,78a17b64-ff44-485b-8def-94c47377f073,0.0,0.0,0.0,0.0,0.0,0.0,12286,13323,1
2016,1,41,80ee59ca-0cdf-49f8-b9ec-4c51c0125cc9,2.0,2.0,1.0,0.0,2.0,2.0,13916,13241,1
2016,0,25,82f58085-c033-4009-9d19-94ca759dfc87,4.0,4.0,0.0,0.0,3.0,3.0,15120,14530,1
2015,1,32,def28718-3f65-4af5-afb1-9dae1cea6af4,0.0,0.0,0.0,0.0,0.0,0.0,12839,12264,1
2016,0,47,f3af79e5-b3bd-4e42-88c2-f53e42e1ebf2,2.0,2.0,1.0,1.0,3.0,3.0,14873,14773,1
2016,0,44,4de0363d-0358-4478-852a-5e2eb77e037c,2.0,2.0,0.0,0.0,0.0,0.0,14044,12801,2
2016,1,47,e6eeebce-dd30-4c7c-a606-0f3878158037,6.0,6.0,1.0,0.0,2.0,0.0,14418,11691,2
2016,1,31,56ec9c89-3649-4782-a62f-d27263a8a664,2.0,2.0,0.0,0.0,0.0,0.0,13068,12827,2
2016,0,34,a2f67bf8-1fdc-41ae-9346-d821992d9ed6,2.0,2.0,0.0,0.0,0.0,0.0,13684,12710,2
2016,1,28,324023f1-c6f0-4c40-be3f-e3cf228c5671,4.0,4.0,1.0,0.0,2.0,1.0,13904,12711,1
