,Unnamed: 0,target,text,length,words,hasTitle,hasContent,hasLang,hasCountry1,hasCountry2,hasCountry3,hasCountry4,num_countries
3103,3103,0.0,ministri ayush remov dr mujahid hussain servic ban baba ramdev medicin coronil,113,17,0,0,0,1,1,1,1,4
2362,2362,0.0,lukewarm water lemon water lemon bicarbon prevent measur covid19,100,15,0,0,0,1,1,1,1,4
3551,3551,0.0,audio clip convers claim govern india announc shutdown countri come day 41520 61520 wake coronavirus outbreak,184,31,0,0,0,1,1,1,1,4
306,306,0.0,indor india polic doctor inject coronavirus posit blood muslim,90,13,0,0,0,1,1,1,1,4
2745,2745,0.0,coronavirus outbreak surg pm narendra modi decid facilit fellow countrymen free mask swacch bharat scheme,143,21,1,1,0,1,1,1,1,4
3512,3512,0.0,messag sent whatsapp state ministri defens china announc success develop vaccin new coronavirus caus covid19 diseas portug receiv dose day,247,40,1,1,0,1,1,1,1,4
2721,2721,0.0,nicotin protect covid19,33,4,0,0,0,1,1,1,1,4
2226,2226,0.0,accord bill gate covid19 rna vaccin perman alter dna rna vaccin caus autoimmun,124,19,0,0,0,1,1,1,1,4
1131,1131,0.0,coronavirus spread consumpt bat soup accord scientist,89,14,0,0,0,1,1,1,1,4
3969,3969,0.0,video show italian peopl greet clap china covid19 emerg,90,13,0,0,0,1,1,1,1,4
931,931,0.0,dont wear mask drive polic fine 200 baht,71,14,0,1,1,0,0,0,0,0
3462,3462,0.0,total number death brazil decreas covid19 pandem,82,13,0,0,0,1,1,1,1,4
2537,2537,0.0,democrat congrasswoman ilhan omar tweet death covid19 911 war vietnam iraq afghanistan combin,159,25,0,1,1,0,0,0,0,0
375,375,0.0,factcheck organ control review censor whatsapp messag,76,9,0,0,0,1,1,1,1,4
3274,3274,0.0,bat market bat meat sold wuhan,49,10,0,0,0,1,1,1,1,4
1935,1935,0.0,new coronavirus creat chines laboratori bill gate financ origin,92,15,0,0,0,1,1,1,1,4
3714,3714,0.0,whatsapp chain say european union announc invest 800 million euro food card midst coronavirus crisi request link accompani messag,225,40,0,0,0,1,1,1,1,4
1596,1596,0.0,countri 5g free coronavirus,47,7,0,0,0,1,1,1,1,4
2484,2484,0.0,170 milion peopl ask econom aid brazilian govern covid19 pandem,111,16,0,0,0,1,1,1,1,4
105,105,0.0,chines woman mombasa attack kill show flulik symptom refus hospit,115,19,0,0,0,1,1,1,1,4
2399,2399,0.0,imag pristin waterfal claim kithulgala sri lanka invit travel enthusiast visit locat covid19 secur measur eas,167,26,0,0,1,0,0,0,0,0
2421,2421,0.0,video wuhan market dog snake rat bat,56,10,0,0,0,1,1,1,1,4
2494,2494,0.0,video view million time multipl post facebook twitter youtub tiktok claim show peopl itali chant allahu akbar seek help allah coronavirus pandem,236,39,0,0,0,1,1,1,1,4
3650,3650,0.0,bolivian presid evo moral ask audio milit polit parti movement social destabil actual govern bolivia laps quarantin,186,28,0,0,0,1,1,1,1,4
1118,1118,0.0,televis even address thursday april 16 presid rodrigo dutert said philippin impos lockdown asia amid coronavirus pandem,177,28,0,0,0,1,1,1,1,4
716,716,0.0,hold breath 10sec determin covid19 drink water 15 minut,110,19,0,0,0,1,1,1,1,4
914,914,0.0,video young adult sing indian nation anthem share facebook twitter covid19 pandem alongsid claim show american student perform thank india suppli hydroxychloroquin malaria drug involv clinic trial potenti covid19 treatment,340,52,0,0,0,1,1,1,1,4
1473,1473,0.0,video presid donald trump pharmaceut execut speak press confer view thousand time multipl facebook twitter youtub post alongsid claim show announc vaccin novel coronavirus covid19 readi administ,316,51,0,0,0,1,1,1,1,4
1673,1673,0.0,euphorbia hirta common known asthma plant cure covid19,69,10,0,0,0,1,1,1,1,4
1863,1863,0.0,coronavirus outbreak start depopul program base link establish bill melinda gate foundat,134,21,0,0,0,1,1,1,1,4
1495,1495,0.0,covid19 go away april 21 number new cure case larger number new case mean total number activ case diminish,169,31,0,0,0,1,1,1,1,4
2175,2175,0.0,colombia countri case death coronavirus inhabit america,94,15,0,0,0,1,1,1,1,4
3524,3524,0.0,iceland test popul,37,5,0,0,0,1,1,1,1,4
1897,1897,0.0,video show man spit insid food packet coronavirus crisi,80,13,0,0,0,1,1,1,1,4
1068,1068,0.0,sulfur dioxid pollut wuhan reveal china burn bodi victim,83,13,0,0,0,1,1,1,1,4
205,205,0.0,pm modi announc extens allindia lockdown 5420,76,12,0,0,0,1,1,1,1,4
2924,2924,0.0,china get meat dead bodi coronavirus victim transport africa,89,15,0,0,0,1,1,1,1,4
3851,3851,0.0,photo coffin show coronavirus victim,49,7,0,0,0,1,1,1,1,4
814,814,0.0,news site suggest ghanian presid akufoado plan resign contest come decemb ghana record 500 case covid19,157,24,0,0,0,1,1,1,1,4
1158,1158,0.0,professor jeanjacqu muyemb expert discov ebola say black skin effici infect novel coronavirus,148,23,0,0,0,1,1,1,1,4
3974,3974,0.0,kennedi center dnc 5 million get relief coronavirus stimulus,87,13,0,0,0,1,1,1,1,4
825,825,0.0,bill gate free prescrib drug late herbalist dr sebi allow heal peopl herb,116,20,0,0,0,1,1,1,1,4
3626,3626,0.0,mms effect prevent erad coronavirus,78,12,0,0,0,1,1,1,1,4
763,763,0.0,vaccin coronavirus readi presid donald trump announc roch medic compani launch,121,19,0,0,0,1,1,1,1,4
1064,1064,0.0,italian doctor defi rule conduct autopsi found covid19 caus bacteria aspirin cure,125,22,0,0,0,1,1,1,1,4
140,140,0.0,maintain alkalin state bodi avoid contagion,68,12,0,0,0,1,1,1,1,4
2848,2848,0.0,china releas movi call coronavirus 2013,53,8,0,0,0,1,1,1,1,4
1574,1574,0.0,itali surrend coronavirus pandem measur control covid19 exhaust,111,17,1,1,0,1,1,1,1,4
2258,2258,0.0,video purport show covid19 victim bodi bag strewn floor new york hospit share thousand time multipl languag social media,178,29,0,0,0,1,1,1,1,4
1448,1448,0.0,fiocruz brazilian health organ share text inform coronavirus bigger virus virus die temperatur 26ºc 27ºc warm water salt kill coronavirus amygdala hot plate best kill virus,275,46,0,0,0,1,1,1,1,4
2302,2302,0.0,new diseas call hantavirus china,50,7,0,0,0,1,1,1,1,4
1821,1821,0.0,photo famili commit suicid hunger lockdown,77,13,0,0,0,1,1,1,1,4
1049,1049,0.0,indian social activist trupti desai arrest buy liquor covid19 lockdown,93,13,0,0,0,1,1,1,1,4
2726,2726,0.0,princ charl recoveri covid19 suspici proof vaccin exist,97,15,0,0,0,1,1,1,1,4
2936,2936,0.0,video food packet deposit street view million time facebook twitter youtub alongsid claim show food donat peopl turkey novel coronavirus lockdown,213,36,0,0,0,1,1,1,1,4
3749,3749,0.0,vaccin facemask kill peopl,38,5,0,0,0,1,1,1,1,4
3463,3463,0.0,exact 100 year viral epidem break,54,9,0,0,0,1,1,1,1,4
45,45,0.0,south african presid cyril ramaphosa ask foreign leav countri june 21 respons spread covid19,132,22,1,0,0,1,1,1,1,4
1427,1427,0.0,world health organ consid tunisia best african countri succeed handl covid19,113,16,0,1,1,0,0,0,0,0
3148,3148,0.0,video uttar pradesh polic catch coronavirus jihadist chor bazaar,79,11,0,0,0,1,1,1,1,4
2286,2286,0.0,post say case covid19 beij shanghai,74,14,0,0,0,1,1,1,1,4
2908,2908,0.0,wear mask long period time caus hypoxia,59,11,0,0,0,1,1,1,1,4
2501,2501,0.0,emerg depart close spanish hospit,54,8,0,0,0,1,1,1,1,4
55,55,0.0,coronavirus creat hiv,34,5,0,0,0,1,1,1,1,4
315,315,0.0,indian state madhya pradesh govern issu order shoot sight failur lockdown implement,125,20,0,0,0,1,1,1,1,4
973,973,0.0,cdc announc thennew coronavirus surviv surfac 17 day,77,13,0,1,0,1,1,1,1,4
1804,1804,0.0,israel zero death toll covid19 pandem isra drink hot lemon green tea kill coronavirus,133,21,0,0,0,1,1,1,1,4
3717,3717,0.0,there magic vaccin avail,49,6,0,0,0,1,1,1,1,4
3497,3497,0.0,hundr italian famili run away virus africa,72,12,0,0,0,1,1,1,1,4
454,454,0.0,french minist justic nicol belloubet threathen famous anchor jeanpierr pernaut critic govern polici pandem air,163,23,0,0,0,1,1,1,1,4
2705,2705,0.0,photo share multipl post facebook twitter alongsid claim show labour strand western indian state gujarat nationwid covid19 lockdown,190,31,0,0,0,1,1,1,1,4
149,149,0.0,viral whatsapp audio messag claim presid buhari chief staff flew countri coronavirus treatment,127,20,0,0,0,1,1,1,1,4
895,895,0.0,video show unit state arm forc enter new york citi precaut riot happen blackout 1977,159,27,0,0,0,1,1,1,1,4
2376,2376,0.0,coronavirus epidem hoax coverup 5g network secret instal croatia capit citi zagreb,127,20,0,0,0,1,1,1,1,4
3295,3295,0.0,thousand facebook user unit state share 1800 number suppos help track stimulus payment promis feder govern novel coronavirus econom aid packag,208,32,0,0,0,1,1,1,1,4
1420,1420,0.0,photo show new coronavirus case new south wale,60,11,0,0,0,1,1,1,1,4
3316,3316,0.0,500 lion releas street russia stop peopl go coronavirus pandem,118,20,1,1,0,1,1,1,1,4
730,730,0.0,video shot brazilian emerg hospit infirm presenc new spike covid19 case countri,146,25,0,1,1,0,0,0,0,0
1464,1464,0.0,racist scene chines peopl metro belgium,61,10,0,0,0,1,1,1,1,4
738,738,0.0,video show malaysian polic sanction peopl violat lockdown stipul hit foot sole,113,17,0,0,0,1,1,1,1,4
1948,1948,0.0,saddam hussein explain coronavirus,53,7,0,0,0,1,1,1,1,4
2009,2009,0.0,inhal steam orang peel sea salt kill coronavirus,71,12,0,0,0,1,1,1,1,4
3651,3651,0.0,australia covidsaf app track user locat,51,6,1,0,0,1,1,1,1,4
3753,3753,0.0,post say advis unprotect sex anim prevent coronavirus infect,106,17,0,0,0,1,1,1,1,4
492,492,0.0,cuban medicin cure covid19,31,4,0,0,0,1,1,1,1,4
2821,2821,0.0,confirm 50 new case guayaquil ecuador,53,9,0,0,0,1,1,1,1,4
1149,1149,0.0,cryptocurr system develop microsoft use bodi activ data chip implant human bodi,119,19,0,0,0,1,1,1,1,4
1,1,0.0,muammar gaddafi predict current coronavirus pandem warn creat peopl sell antidot,148,23,0,0,0,1,1,1,1,4
3881,3881,0.0,whatsapp chain say communiti madrid allow monday 27042020 abl walk walk hour individu pair,158,29,0,0,0,1,1,1,1,4
3804,3804,0.0,infect person kazakhstan almati,54,9,0,0,0,1,1,1,1,4
3106,3106,0.0,report georgia institut technolog link 5g immun system coronavirus,97,16,0,0,0,1,1,1,1,4
2696,2696,0.0,franc mulhous ice rink convert morgu,65,11,0,0,0,1,1,1,1,4
4106,4106,0.0,tamil nadu govern approv thanikasalam siddha medicin treatment covid19,87,11,0,0,0,1,1,1,1,4
2531,2531,0.0,peopl wash hand pond prayer hazrat nizamuddin reason spread coronavirus india,134,23,0,0,0,1,1,1,1,4
790,790,0.0,chloroquin effect remedi coronavirus,52,7,0,0,0,1,1,1,1,4
1923,1923,0.0,john hopkin univers publish list instruct help protect new coronavirus,109,17,1,1,0,1,1,1,1,4
4066,4066,0.0,polic take harsh step templ priest violat lockdown norm,76,11,0,0,0,1,1,1,1,4
210,210,0.0,5g antenna instal cali colombia quarantin,65,9,0,0,0,1,1,1,1,4
3477,3477,0.0,video clip show kill peopl infect covid19,65,11,1,1,0,1,1,1,1,4
1225,1225,0.0,special task forc assembl earlier month help handl covid19 outbreak photo tank toronto dunda squar surfac social media,174,31,0,0,0,1,1,1,1,4
3155,3155,0.0,covid19 passeng disembark seneg airport,58,7,0,0,0,1,1,1,1,4
3840,3840,0.0,facebook post accus muslim communiti canada calgari break covid19 social distanc rule ramadan photo crowd islam center proof,176,27,0,0,0,1,1,1,1,4
2066,2066,0.0,worker princ hotel mehdipatnam hyderbad india test posit coronavirus,99,15,0,0,0,1,1,1,1,4
3205,3205,0.0,peopl ace2 especi hypertens easili infect covid19,93,13,0,0,0,1,1,1,1,4
3510,3510,0.0,oklahoma polic plan set roadblock enforc mandatori covid19 vaccin law slap microchip bracelet peopl,138,20,0,0,0,1,1,1,1,4
100,100,0.0,imag muslim violat lockdown restrict pray purukathur tamil nadu india,95,13,0,0,0,1,1,1,1,4
2115,2115,0.0,husband test posit coronavirus wife fled bangalor agra india,90,14,0,0,0,1,1,1,1,4
2271,2271,0.0,post claim myanmar found covid19 treatment medicin call chlorofo medicin treat malaria post claim chlorofo whos select medicin treat covid19,201,30,0,0,1,0,0,0,0,0
495,495,0.0,photo show dozen peopl lie ground share thousand time multipl post facebook alongsid claim show situat ecuador coronavirus pandem,203,34,0,0,0,1,1,1,1,4
2644,2644,0.0,dont left alcohol gel car burn explod,63,12,0,0,0,1,1,1,1,4
3777,3777,0.0,beauti italian nurs die coronavirus,59,9,0,1,1,0,0,0,0,0
1026,1026,0.0,hospit advis peopl wear glove petrol pump,62,10,0,0,0,1,1,1,1,4
4107,4107,0.0,200 new case covid19 regist lithuania peopl cleans bleach vilnius intern airport taken small tenttown nearbi,161,25,0,0,0,1,1,1,1,4
4121,4121,0.0,video migrant worker escap train carri assam nagaon india stop train,110,19,0,0,0,1,1,1,1,4
3900,3900,0.0,covid19 vaccin come microchip control popul,72,11,0,0,0,1,1,1,1,4
3332,3332,0.0,person arrest violat lockdown night bail lockdown state gujarat india,136,25,0,0,0,1,1,1,1,4
3852,3852,0.0,unicef advis eat ice cream reinforc infect new coronavirus,96,15,0,0,0,1,1,1,1,4
2234,2234,0.0,video depict egyptian armi helicopt float beach gather limit spread novel coronavirus,126,20,0,1,1,0,0,0,0,0
2685,2685,0.0,breath steam boil citrus peel prevent cure coronavirus,74,10,0,0,0,1,1,1,1,4
2143,2143,0.0,pop bubbl wrap expos peopl coronavirus,51,7,0,0,0,1,1,1,1,4
4115,4115,0.0,orangutan start wash hand imit keeper,73,13,0,1,0,1,1,1,1,4
2613,2613,0.0,graphic zee news tv channel claim home ministri india hint complet lockdown countri 15 june railway airway come halt,177,34,0,0,0,1,1,1,1,4
2413,2413,0.0,photo copacabana beach 32220 sunbath rio quarantin covid19,107,18,0,0,0,1,1,1,1,4
1795,1795,0.0,broiler chicken found coronavirus mumbai,59,9,0,0,0,1,1,1,1,4
3277,3277,0.0,covid19 destroy hair dryer techniqu,55,8,0,0,0,1,1,1,1,4
2703,2703,0.0,ecuador maritza frías director teófilo dávila hospit machala mauro call manag health center conceal offici figur infect,187,28,0,0,0,1,1,1,1,4
3790,3790,0.0,hospit prepar 96 million coronavirus infect near half million death leak document reveal,126,18,0,0,0,1,1,1,1,4
1062,1062,0.0,1981 book eye dark predict spread coronavirus,82,14,0,0,0,1,1,1,1,4
34,34,0.0,entir famili santolan pasig confirm infect novel coronavirus accord look like break news graphic gma news,166,27,0,0,0,1,1,1,1,4
4130,4130,0.0,imag wornout feetsol migrant worker walk street india ami covid19 lockdown,99,15,0,0,0,1,1,1,1,4
3945,3945,0.0,data brazilian state mina gerai fewer covid19 death ceará adopt isol measur,135,22,0,0,0,1,1,1,1,4
239,239,0.0,herbal tea cure symptom coronavirus bioterror weapon,84,15,0,0,0,1,1,1,1,4
2096,2096,0.0,pictur show maría asunción del refugio domínguez scientist graduat honor like discov vaccin covid arduous investig infect virus,221,36,0,0,0,1,1,1,1,4
2070,2070,0.0,rins nose pure oliv oil heal sinus caus covid19,80,14,0,0,0,1,1,1,1,4
3271,3271,0.0,covid19 bacteria caus death thrombosi,56,9,0,0,0,1,1,1,1,4
3080,3080,0.0,food locat contamin australia,50,7,0,0,0,1,1,1,1,4
1092,1092,0.0,imag indian home minist amit shah visit covid19 patient,71,11,0,0,0,1,1,1,1,4
2498,2498,0.0,peopl film medic equip box spanish politician,88,12,0,0,0,1,1,1,1,4
2766,2766,0.0,man collaps 5 minut show covid19 symptom india,71,12,0,0,0,1,1,1,1,4
2169,2169,0.0,video show bat found tile roof hubei china sourc coronavirus,107,19,0,0,0,1,1,1,1,4
2434,2434,0.0,covid19 china hit earthquak,47,8,0,0,0,1,1,1,1,4
130,130,0.0,dr vandana tiwari team investig identifi attende tablighi jamaat up bareilli attack succumb injuri today,172,27,0,0,0,1,1,1,1,4
1478,1478,0.0,clear obama administr leav kind game plan like,97,16,0,0,0,1,1,1,1,4
1319,1319,0.0,photograph protest show bolivian govern continu racist polici repress despit covid19 pandem,136,20,0,0,0,1,1,1,1,4
585,585,0.0,pakistani doctor osama riaz messag take breath,83,13,0,0,0,1,1,1,1,4
2701,2701,0.0,photo vaccin develop scientist covid19,62,10,0,0,0,1,1,1,1,4
783,783,0.0,coronavirus posit patient found jamnagar citi state gujarat,82,14,0,0,0,1,1,1,1,4
3123,3123,0.0,monkey steal food hospit south africa,59,10,0,0,0,1,1,1,1,4
2540,2540,0.0,covid19 kill chuck norri norri 80 frequent subject hoax year fals,118,19,0,0,0,1,1,1,1,4
229,229,0.0,spanish ministri interior close madrid,52,8,0,0,0,1,1,1,1,4
4031,4031,0.0,australian hospit staff roll wilson volleybal tom hank compani quarantin,97,15,0,0,0,1,1,1,1,4
3747,3747,0.0,news articl say kenyan high court eas restrict church gather allow church leader crew broadcast servic long social distanc,196,32,0,0,0,1,1,1,1,4
1866,1866,0.0,donald trump announc vaccin capabl cure new coronavirus hour,87,14,0,0,0,1,1,1,1,4
2855,2855,0.0,thiev hand chemic dous face mask knock peopl rob,94,15,1,0,0,1,1,1,1,4
3891,3891,0.0,japan nobel prize win professor medicin professor dr tasuku honjo claim coronavirus natur china manufactur,157,24,0,0,0,1,1,1,1,4
3725,3725,0.0,lengthi post purport contain advic prevent infect novel coronavirus post claim advic issu uk hospit medic staff,176,30,0,0,0,1,1,1,1,4
1545,1545,0.0,vitamin c protect spread coronavirus lemon hot water fight cancer covid19 aris fusion genet materi snake bat,166,29,0,0,0,1,1,1,1,4
1045,1045,0.0,french far right leader marin le pen say eu didnt act outbreak,82,15,0,0,0,1,1,1,1,4
2441,2441,0.0,israel manufactur coronavirus vaccin,48,6,1,1,0,1,1,1,1,4
2424,2424,0.0,claim novel coronavirus detect major chines citi beij shanghai share repeat facebook twitter instagram,169,27,0,0,0,1,1,1,1,4
258,258,0.0,drink hot beverag prevent coronavirus infect,55,6,0,0,0,1,1,1,1,4
2199,2199,0.0,employ cover poster virus prevent advis peopl stay home sick,101,18,0,0,0,1,1,1,1,4
3763,3763,0.0,purport news report claim philippin presid rodrigo dutert approv releas p20000 usd 400 recipi philippin social secur system sss help novel coronavirus pandem,236,35,0,0,0,1,1,1,1,4
4200,4200,0.0,2005 nih studi show fauci knew chloroquin effect coronavirus includ sarscov2,123,16,0,0,0,1,1,1,1,4
364,364,0.0,china build hospit coronavirus patient 48 hour,62,10,0,0,0,1,1,1,1,4
3620,3620,0.0,video show polic offic brief case regist whatsapp group admin share context coronavirus lockdown,155,24,0,0,0,1,1,1,1,4
125,125,0.0,antichines protest itali covid19,59,10,0,0,0,1,1,1,1,4
2770,2770,0.0,avoid drink cold water pandem expos sunlight,71,11,0,0,0,1,1,1,1,4
1698,1698,0.0,chines peopl allow supermarket australia,61,9,0,0,0,1,1,1,1,4
762,762,0.0,china earn 20 billion dollar coronavirus,48,7,0,0,0,1,1,1,1,4
3124,3124,0.0,asia richest man mukesh ambani wife nita ambani receiv rs500 welfar fund central govern,109,16,0,0,0,1,1,1,1,4
2342,2342,0.0,38 american wont buy corona beer coronavirus,64,12,0,0,0,1,1,1,1,4
1492,1492,0.0,coronavirus dead virus,39,6,0,0,0,1,1,1,1,4
23,23,0.0,tasuku honjo nobel prize medicin said coronavirus natur,83,13,0,0,0,1,1,1,1,4
58,58,0.0,10000 peopl die wuhan china,41,7,0,0,0,1,1,1,1,4
2159,2159,0.0,photo cri presid itali caption state itali prepar deal coronavirus outbreak despit having adequ health facil,168,26,0,0,0,1,1,1,1,4
1021,1021,0.0,vitamin c warm water lemon effect way prevent covid19,79,13,0,0,0,1,1,1,1,4
3859,3859,0.0,brazilian light candl pm modi stand solidar coronavirus,97,14,0,0,0,1,1,1,1,4
